SPY,UST_10,UST_5,UST_2,CS_IG,CS_HY
-0.002621741030247038,3.499999999999992,3.9000000000000035,0.7000000000000006,0.0,8.474087999999995
0.010757922406659182,-4.699999999999993,-4.5000000000000036,-1.200000000000001,-1.0,2.8132209999999986
-0.0008187247158543132,-0.49999999999998934,0.9000000000000008,0.8000000000000007,0.0,-7.175507999999979
0.010194244951077236,-1.9000000000000128,-1.7999999999999905,-0.30000000000000027,-1.0,-7.894969000000003
-0.002218670229262587,-4.299999999999993,-3.1000000000000028,-0.9000000000000008,0.0,1.6501269999999977
0.001984506503442951,1.6999999999999904,1.0000000000000009,0.7000000000000006,0.0,1.7778169999999704
0.0005249719617248516,3.200000000000003,3.299999999999992,-0.30000000000000027,0.0,-1.7532259999999837
0.0017887381048915518,-1.29999999999999,-1.5999999999999903,-0.30000000000000027,-1.0,-7.316283999999996
-0.0008808684887153806,1.0999999999999899,0.5000000000000004,0.5000000000000004,1.0,-2.485685999999987
0.001572664236185517,-1.8999999999999906,-1.100000000000001,-0.20000000000000018,-1.0,2.2700249999999755
-0.0037113696381414485,3.8999999999999924,4.699999999999993,1.100000000000001,1.0,-1.2482850000000099
0.00914583184086748,-7.200000000000006,-6.099999999999994,-0.9000000000000008,0.0,-0.6654759999999555
-0.000970184571699062,1.5000000000000124,1.4000000000000012,0.8000000000000007,0.0,-6.412565000000029
0.00021317416329136307,-3.400000000000003,-2.100000000000002,-0.20000000000000018,1.0,2.77651400000002
-0.0014919011082693556,-4.400000000000004,-2.200000000000002,0.20000000000000018,0.0,-2.9214020000000005
0.004648405075299511,-5.800000000000005,-3.9000000000000035,-1.0000000000000009,-1.0,-0.6950750000000312
0.0016524633507235542,1.9000000000000128,2.8000000000000025,0.20000000000000018,0.0,-3.006542999999965
0.002238929084867225,4.299999999999993,4.400000000000004,1.100000000000001,-1.0,-6.544501000000025
-0.0018341720359309477,-0.29999999999998916,-0.30000000000000027,0.5000000000000004,-1.0,3.7216809999999896
-0.005583301922352013,8.499999999999996,11.5,4.399999999999999,-1.0,-4.371848
-0.00033166710099263863,-7.100000000000017,-1.4000000000000012,0.30000000000000027,1.0,4.961422000000027
-0.01670734886366332,-6.699999999999995,-0.6000000000000005,4.400000000000001,0.0,0.9609049999999684
0.014316012725344551,5.000000000000004,1.200000000000001,0.10000000000000009,0.0,-3.069751999999994
0.005346195884617266,-2.499999999999991,-3.200000000000003,-2.5999999999999996,0.0,4.819984000000034
-0.00120536030819407,2.200000000000002,2.7000000000000024,3.3000000000000003,0.0,-5.1734780000000455
0.005915759583530633,0.6000000000000005,3.1000000000000028,0.6000000000000005,0.0,-2.1947549999999865
0.0035521053869678187,3.1999999999999806,0.9000000000000008,-0.20000000000000018,-1.0,-3.3562220000000025
0.002015892735754088,-4.699999999999993,-2.6000000000000023,-1.200000000000001,0.0,-6.940595999999971
0.00053804945376279,-0.6999999999999895,-0.7000000000000006,-0.40000000000000036,0.0,-0.8862819999999942
0.0008417114800094438,-0.20000000000000018,0.10000000000000009,-0.10000000000000009,0.0,0.08105000000000473
0.005536607017707862,-1.0000000000000009,0.30000000000000027,0.5000000000000004,1.0,-2.976982000000021
0.007643519271426369,-3.300000000000014,-3.600000000000003,-2.0000000000000018,0.0,-0.09917500000000246
-0.0018214516277783588,-7.5999999999999845,-6.099999999999994,-1.4999999999999987,0.0,-10.182484999999986
0.003534058623795966,-3.300000000000014,-1.7000000000000015,-0.40000000000000036,1.0,6.239146000000005
-0.008148045850020602,-2.299999999999991,-3.7000000000000033,-2.099999999999999,2.0,10.187433999999996
0.010674835236238689,6.699999999999995,4.300000000000004,1.9999999999999991,0.0,-2.4988480000000095
0.0035819250551065718,0.5000000000000115,0.9000000000000008,1.3000000000000012,0.0,-5.6874180000000365
-0.0034089869131509465,5.099999999999993,5.199999999999994,2.5999999999999996,-1.0,5.489022000000034
0.0014922289308754166,-6.899999999999995,-5.199999999999994,-3.0,1.0,9.980860000000007
-0.0034155510728040017,-4.800000000000004,-1.9000000000000017,0.10000000000000009,1.0,11.22865999999999
-0.007843588269120239,-0.8000000000000007,-0.10000000000000009,-0.20000000000000018,1.0,-2.006623999999988
-0.014767932489451407,-10.20000000000001,-7.000000000000006,-0.6000000000000005,2.0,28.199682999999993
0.014330423323999364,3.400000000000003,-1.8999999999999906,-1.4999999999999987,0.0,-4.631934999999999
0.00809632069781463,6.600000000000006,5.099999999999993,0.6999999999999978,-2.0,-7.142341999999985
0.002094120354389606,-1.0000000000000009,-1.7000000000000015,-0.7999999999999979,0.0,-2.1179539999999974
0.010287971340651403,-0.20000000000000018,-0.7000000000000006,-0.20000000000000018,0.0,-4.613959000000023
0.002454880210937871,1.29999999999999,1.0000000000000009,-0.40000000000000036,0.0,-0.5745739999999842
-0.0045576164346288195,-4.799999999999982,-2.300000000000002,1.0999999999999983,0.0,8.722145999999952
-0.00041001343932944856,-0.9000000000000119,1.3000000000000012,-0.2999999999999975,-1.0,-3.446139999999957
0.004147391928537303,3.600000000000003,2.300000000000002,0.2999999999999975,-1.0,-0.1723140000000285
-0.004856462044706689,-4.600000000000004,-4.5000000000000036,-1.9999999999999991,1.0,2.001183000000026
-0.002098013728307313,-4.600000000000004,-3.699999999999992,-1.3000000000000012,2.0,1.4117200000000025
0.00813546927489206,-0.49999999999998934,-0.5000000000000004,-0.1999999999999974,0.0,10.478879000000006
-0.0049189618043747885,1.0999999999999899,2.9000000000000026,1.0999999999999983,0.0,6.111806999999999
0.006332862544990547,4.0000000000000036,4.699999999999993,1.8000000000000016,0.0,-3.978453000000002
0.001652480985150362,7.499999999999996,4.300000000000004,0.9999999999999981,0.0,-1.9802830000000426
-0.0008135777079708584,2.6000000000000023,2.8000000000000025,1.100000000000001,1.0,-2.675536999999963
0.0012439780155157898,2.6000000000000023,3.0999999999999917,1.799999999999999,0.0,5.49234100000001
